year,locationabbr,locationdesc,class,topic,question,response,sample_size,data_value,confidence_limit_low,confidence_limit_high,display_order,data_value_unit,data_value_type,data_value_footnote_symbol,data_value_footnote,data_source,class_id,topic_id,location_id,breakout_id,break_out_category_id,question_id,response_id,geo_location,Age Group,Gender,Race/Ethnicity
2016,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,53,76.78,64.41,89.15,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,11,RACE06,CAT4,ADDEPEV2,RESP054,"(38.89037138500049, -77.03196112699965)",NA,NA,"Other, non-Hispanic"
2016,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,27,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,11,RACE07,CAT4,ADDEPEV2,RESP054,"(38.89037138500049, -77.03196112699965)",NA,NA,"Multiracial, non-Hispanic"
2016,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,129,80.34,72.09,88.59,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,11,RACE08,CAT4,ADDEPEV2,RESP054,"(38.89037138500049, -77.03196112699965)",NA,NA,Hispanic
2016,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1385,86.88,84.61,89.15,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,11,SEX1,CAT2,ADDEPEV2,RESP054,"(38.89037138500049, -77.03196112699965)",NA,Male,NA
2016,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1826,80.15,77.78,82.52,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,11,SEX2,CAT2,ADDEPEV2,RESP054,"(38.89037138500049, -77.03196112699965)",NA,Female,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,240,12.64,10.37,14.91,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE01,CAT3,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",18-24,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,536,13.96,11.82,16.1,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE02,CAT3,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",25-34,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,618,13.06,11.14,14.98,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE03,CAT3,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",35-44,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1068,16.79,14.87,18.71,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE04,CAT3,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",45-54,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1501,17.79,15.77,19.81,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE05,CAT3,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",55-64,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1872,11.8,10.55,13.05,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE09,CAT3,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",65+,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,4546,16.55,15.61,17.49,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE01,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,"White, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,453,9.77,7.61,11.93,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE02,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,"Black, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,104,15.66,10.13,21.19,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE03,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,"American Indian or Alaskan Native, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,18,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,12,RACE04,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,"Asian, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,6,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,12,RACE05,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,"Native Hawaiian or other Pacific Islander, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,17,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,12,RACE06,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,"Other, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,115,25.25,16.65,33.85,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE07,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,"Multiracial, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,576,12.08,10.41,13.75,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE08,CAT4,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,NA,Hispanic
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1806,10.44,9.46,11.42,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,SEX1,CAT2,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,Male,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,4027,17.79,16.65,18.93,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,SEX2,CAT2,ADDEPEV2,RESP046,"(28.932040377000476, -81.92896053899966)",NA,Female,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1625,87.36,85.09,89.63,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE01,CAT3,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",18-24,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2951,86.04,83.9,88.18,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE02,CAT3,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",25-34,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3133,86.94,85.02,88.86,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE03,CAT3,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",35-44,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4377,83.21,81.29,85.13,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE04,CAT3,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",45-54,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5918,82.21,80.19,84.23,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE05,CAT3,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",55-64,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12947,88.2,86.95,89.45,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,AGE09,CAT3,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",65+,NA,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,22546,83.45,82.51,84.39,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE01,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,"White, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3303,90.23,88.07,92.39,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE02,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,"Black, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,353,84.34,78.81,89.87,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE03,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,"American Indian or Alaskan Native, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,370,94.81,89.75,99.87,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE04,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,"Asian, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,48,90.38,79.07,100,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE05,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,"Native Hawaiian or other Pacific Islander, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,142,96.07,92.15,99.99,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE06,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,"Other, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,337,74.75,66.15,83.35,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE07,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,"Multiracial, non-Hispanic"
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3852,87.92,86.25,89.59,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,RACE08,CAT4,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,NA,Hispanic
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,13727,89.56,88.58,90.54,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,SEX1,CAT2,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,Male,NA
2016,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,17223,82.21,81.07,83.35,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,12,SEX2,CAT2,ADDEPEV2,RESP054,"(28.932040377000476, -81.92896053899966)",NA,Female,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,44,15.48,10.89,20.07,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE01,CAT3,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",18-24,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,89,15.38,12.05,18.71,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE02,CAT3,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",25-34,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,81,14.71,11.28,18.14,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE03,CAT3,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",35-44,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,152,17.39,14.27,20.51,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE04,CAT3,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",45-54,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,227,20.9,17.8,24,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE05,CAT3,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",55-64,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,316,15.97,13.87,18.07,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE09,CAT3,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",65+,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,630,19.22,17.42,21.02,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE01,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,"White, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,206,14.26,11.79,16.73,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE02,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,"Black, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,4,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE03,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,"American Indian or Alaskan Native, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,4,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE04,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,"Asian, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE05,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,"Native Hawaiian or other Pacific Islander, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,4,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE06,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,"Other, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,16,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE07,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,"Multiracial, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,44,13.42,8.93,17.91,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE08,CAT4,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,NA,Hispanic
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,289,13.1,11.26,14.94,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,SEX1,CAT2,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,Male,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,620,19.9,18,21.8,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,SEX2,CAT2,ADDEPEV2,RESP046,"(32.83968109300048, -83.62758034599966)",NA,Female,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,264,84.52,79.93,89.11,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE01,CAT3,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",18-24,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,456,84.62,81.29,87.95,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE02,CAT3,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",25-34,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,506,85.29,81.86,88.72,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE03,CAT3,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",35-44,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,707,82.61,79.49,85.73,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE04,CAT3,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",45-54,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,847,79.1,76,82.2,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE05,CAT3,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",55-64,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1666,84.03,81.93,86.13,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,AGE09,CAT3,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",65+,NA,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2752,80.78,78.98,82.58,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE01,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,"White, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1200,85.74,83.27,88.21,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE02,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,"Black, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,43,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE03,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,"American Indian or Alaskan Native, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,91,95.48,90.76,100,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE04,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,"Asian, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,10,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE05,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,"Native Hawaiian or other Pacific Islander, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,20,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,13,RACE06,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,"Other, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,82,87.36,78.05,96.67,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE07,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,"Multiracial, non-Hispanic"
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,248,86.58,82.09,91.07,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,RACE08,CAT4,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,NA,Hispanic
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1899,86.9,85.06,88.74,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,SEX1,CAT2,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,Male,NA
2016,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2546,80.1,78.2,82,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,13,SEX2,CAT2,ADDEPEV2,RESP054,"(32.83968109300048, -83.62758034599966)",NA,Female,NA
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,56,11.91,8.42,15.4,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,AGE01,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",18-24,NA,NA
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,104,12.3,9.42,15.18,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,AGE02,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",25-34,NA,NA
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,128,11.51,8.88,14.14,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,AGE03,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",35-44,NA,NA
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,189,14.43,11.8,17.06,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,AGE04,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",45-54,NA,NA
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,284,14.44,12.17,16.71,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,AGE05,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",55-64,NA,NA
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,321,8.9,7.55,10.25,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,AGE09,CAT3,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",65+,NA,NA
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,443,15.66,13.54,17.78,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,RACE01,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"White, non-Hispanic"
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,6,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,15,RACE02,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"Black, non-Hispanic"
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,15,RACE03,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"American Indian or Alaskan Native, non-Hispanic"
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,177,6.4,5.2,7.6,1,%,Crude Prevalence,NA,NA,BRFSS,CLASS03,TOPIC17,15,RACE04,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"Asian, non-Hispanic"
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,27,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,15,RACE05,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"Native Hawaiian or other Pacific Islander, non-Hispanic"
2016,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,7,NA,NA,NA,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC17,15,RACE06,CAT4,ADDEPEV2,RESP046,"(21.304850435000446, -157.85774940299973)",NA,NA,"Other, non-Hispanic"
